codigo_contrato,data_venda,codigo_produto,valor_monetario,quantidade,codigo_vendedor,codigo_cliente
2837279,2022-12-14,2992300,325.5,2,529,746700
2837289,2022-12-14,1399600,36.3,3,564,341769
2837298,2022-12-14,1360900,37.05,2,473,808367
2837300,2022-12-14,2292900,284.7,3,521,319544
2837300,2022-12-14,2374500,744,2,521,319544
2837303,2022-12-14,275800,14,60,529,143631
2837303,2022-12-14,420900,80,300,529,143631
2837303,2022-12-14,464100,75,100,529,143631
2837311,2022-12-14,802500,115.8,1,590,302786
2837313,2022-12-14,447400,33,40,521,16664
2837318,2022-12-14,375700,19.35,1,639,41566
2837318,2022-12-14,1067000,218.1,2,639,41566
2837319,2022-12-14,2143600,596.4,3,608,69767
2837321,2022-12-14,2963200,18.6,2,585,629042
2837323,2022-12-14,447400,16.5,10,521,146861
2837323,2022-12-14,464100,15,60,521,146861
2837326,2022-12-14,748500,0.65,2,473,346318
2837333,2022-12-14,2719100,396,3,668,768454
2837339,2022-12-14,293000,15,60,559,334634
2837357,2022-12-14,2303000,89.7,10,528,645169
2837359,2022-12-14,1531100,59.2,4,498,740057
2837370,2022-12-14,817500,10.2,3,503,415436
2837370,2022-12-14,2963100,21.8,2,503,415436
2837372,2022-12-14,293000,11.25,45,559,676161
2837386,2022-12-14,1669700,129,6,644,736859
2837387,2022-12-14,386700,365,3,549,170704
2837406,2022-12-14,1125900,123.2,6,543,622193
2837407,2022-12-14,1399500,88.7,3,564,336350
2837414,2022-12-14,1537400,88.8,4,537,761296
2837417,2022-12-14,401800,27,1,639,122234
2837423,2022-12-14,2358600,37.3,3,668,816754
2837458,2022-12-14,643200,42,3,632,59978
2837458,2022-12-14,2132400,15,3,632,59978
2837458,2022-12-14,2358600,95.4,3,632,59978
2837458,2022-12-14,2681800,22,1,632,59978
2837458,2022-12-14,2995601,31.8,1,632,59978
2837462,2022-12-14,1550500,104.4,2,503,607749
2837462,2022-12-14,2681800,42,3,503,607749
2837466,2022-12-14,1537400,58,4,559,206192
2837467,2022-12-14,643200,42,2,585,641652
2837467,2022-12-14,2367100,58.5,2,585,641652
2837478,2022-12-14,2821200,161.85,3,585,341801
2837480,2022-12-14,2961200,53.4,2,639,783234
2837481,2022-12-14,2719100,396,1,668,128062
2837998,2022-12-14,2719100,375.54,3,420,740151
2837491,2022-12-14,488900,434.61,2,563,816767
2837495,2022-12-14,1127900,5,6,632,25848
2837499,2022-12-14,643200,21,2,543,290621
2837499,2022-12-14,2971600,37.2,3,543,290621
2837502,2022-12-14,802500,171.4,2,543,183067
2837502,2022-12-14,2681800,28,1,543,183067
2837502,2022-12-14,2978001,23,3,543,183067
2837503,2022-12-14,2226300,81.2,1,632,751049
2837515,2022-12-14,400,38,20,585,635992
2837519,2022-12-14,1127900,7.5,3,590,576307
2837519,2022-12-14,2681800,28,1,590,576307
2837521,2022-12-14,1069000,320,10,543,125404
2837522,2022-12-14,2681800,42,3,632,654256
2837523,2022-12-14,2681800,14,2,549,648700
2837531,2022-12-14,2911200,194.7,33,608,828608
2837534,2022-12-14,2070000,692.55,1,640,816772
2837536,2022-12-14,643200,189,6,585,357471
2837541,2022-12-14,396400,3,20,473,262092
2837541,2022-12-14,420900,8,40,473,262092
2837541,2022-12-14,965900,6.8,4,473,262092
2837541,2022-12-14,1032300,70.7,1,473,262092
2837550,2022-12-14,424300,118.8,2,524,676161
2837994,2022-12-14,2719200,133,2,524,152008
2837989,2022-12-14,2192700,180,2,607,10872
2837984,2022-12-14,2968702,65.4,1,590,121882
2837567,2022-12-14,275800,12,30,644,781550
2837567,2022-12-14,396400,15,20,644,781550
2837567,2022-12-14,745500,36,60,644,781550
2837567,2022-12-14,748500,5,30,644,781550
2837571,2022-12-14,2710300,427.26,3,473,816782
2837571,2022-12-14,2983800,470.28,3,473,816782
2837578,2022-12-14,2563106,499.5,1,585,816785
2837594,2022-12-14,2911200,14.9,2,537,253749
2837598,2022-12-14,464100,5,20,668,759688
2837598,2022-12-14,511100,20.45,1,668,759688
2837598,2022-12-14,560200,4.8,8,668,759688
2837600,2022-12-14,2963100,32.7,1,473,641826
2837612,2022-12-14,2383100,58.5,3,607,799727
2837617,2022-12-14,828500,319.5,60,564,13162
2837618,2022-12-14,1126200,35.8,2,524,816790
2837618,2022-12-14,1126201,107.4,2,524,816790
2837618,2022-12-14,2958800,107.4,4,524,816790
2837619,2022-12-14,643200,42,3,607,219245
2837625,2022-12-14,723000,10.3,1,529,5026
2837625,2022-12-14,2681800,22,3,529,5026
2837630,2022-12-14,2963100,43.5,3,564,36244
2837632,2022-12-14,2013700,190,3,521,135466
2837639,2022-12-14,2563111,499.5,3,537,420020
2837640,2022-12-14,420900,105,300,624,755882
2837640,2022-12-14,503900,7.8,2,624,755882
2837640,2022-12-14,643200,63,2,624,755882
2837640,2022-12-14,743700,85.5,20,624,755882
2837640,2022-12-14,2963100,65.4,4,624,755882
2837641,2022-12-14,2963100,43.5,3,639,45919
2837647,2022-12-14,461500,36.4,4,528,676161
2837650,2022-12-14,232600,39.6,4,498,94983
2837650,2022-12-14,2963100,87.2,4,498,94983
2837679,2022-12-14,2719100,396,3,643,254178
2837691,2022-12-14,2681800,42,1,590,413822
2837696,2022-12-14,2733001,341.82,2,537,245917
2837711,2022-12-14,817500,24,1,632,787590
2837713,2022-12-14,2973400,291.3,3,644,816813
2837975,2022-12-14,1176400,296.1,1,639,813969
2837714,2022-12-14,2733003,1080,1,564,816814
2837726,2022-12-14,1212900,39,3,528,570563
2837726,2022-12-14,2358500,31.8,1,528,570563
2837726,2022-12-14,2963100,21.8,1,528,570563
2837737,2022-12-14,1001100,18,30,590,215627
2837740,2022-12-14,293000,0.75,3,524,809940
2837740,2022-12-14,420900,4,10,524,809940
2837740,2022-12-14,560200,16.5,15,524,809940
2837743,2022-12-14,396400,1.5,10,644,634514
2837743,2022-12-14,447400,6.5,10,644,634514
2837743,2022-12-14,464100,5,20,644,634514
2837749,2022-12-14,492300,62.1,9,529,284980
2837750,2022-12-14,2036600,35.7,1,640,15234
2837752,2022-12-14,802500,115.8,1,543,232302
2837752,2022-12-14,2367100,58.5,3,543,232302
2837752,2022-12-14,2370501,190.8,3,543,232302
2837771,2022-12-14,2963100,32.7,2,564,158042
2837773,2022-12-14,1212900,33,2,607,69572
2837799,2022-12-14,2961200,250.8,8,559,339323
2837802,2022-12-14,608200,60,300,624,746317
2837802,2022-12-14,643200,84,6,624,746317
2837802,2022-12-14,648800,92.85,3,624,746317
2837802,2022-12-14,2358500,63.6,3,624,746317
2837805,2022-12-14,1032300,78.5,2,524,218249
2837811,2022-12-14,1032300,70.7,1,529,121857
2837811,2022-12-14,1176400,197.4,1,529,121857
2837811,2022-12-14,2226500,59.2,2,529,121857
2837828,2022-12-14,699600,123,30,624,766228
2837828,2022-12-14,1001100,108,60,624,766228
2837828,2022-12-14,1212900,66,3,624,766228
2837842,2022-12-14,2563109,166.5,3,585,90763
2837844,2022-12-14,1926200,224.1,2,608,649543
2837856,2022-12-14,492300,20.7,1,563,421039
2837873,2022-12-14,2013700,99.9,3,441,139813
2837880,2022-12-14,2383100,39.14,1,585,780144
2837882,2022-12-14,2968702,196.2,3,608,816836
2837883,2022-12-14,1669700,271.6,6,668,109041
2837885,2022-12-14,420900,40,200,644,96356
2837885,2022-12-14,2367200,58.5,3,644,96356
2837885,2022-12-14,2740000,48.7,2,644,96356
2837888,2022-12-14,511100,19.43,2,473,139462
2837891,2022-12-14,2902500,17.4,1,563,166377
2837981,2022-12-14,2968702,65.4,1,564,12069
2837901,2022-12-14,1560200,29.6,1,498,316238
2837903,2022-12-14,2013700,299.7,1,503,26789
2837920,2022-12-14,2681800,42,1,420,742684
2837920,2022-12-14,2971700,146.4,2,420,742684
2837933,2022-12-14,569100,128.2,4,546,569456
2837941,2022-12-14,1502400,43.3,3,549,19812
2837941,2022-12-14,2367100,22.9,2,549,19812
2837983,2022-12-14,1560200,177.6,12,521,317679
2838198,2022-12-14,2367100,22.9,2,668,816878
2836221,2022-12-13,584800,349.74,3,441,641314
2836219,2022-12-13,275800,12,10,639,321962
2836214,2022-12-13,1127900,50,30,441,205142
2836214,2022-12-13,1001100,19.5,15,441,205142
2836212,2022-12-13,748500,29.7,36,668,275027
2836212,2022-12-13,608200,6,10,668,275027
2836212,2022-12-13,420900,16,60,668,275027
2836202,2022-12-13,1412600,48,2,546,203671
2836200,2022-12-13,589800,38.4,2,524,803731
2836195,2022-12-13,2995604,73.6,2,392,175596
2836195,2022-12-13,817500,20.4,6,392,175596
2836195,2022-12-13,743700,46.2,14,392,175596
2836195,2022-12-13,396400,90,200,392,175596
2836187,2022-12-13,2220500,726,2,537,816546
2836177,2022-12-13,2978001,10,2,498,14058
2836177,2022-12-13,560200,44,20,498,14058
2836173,2022-12-13,743700,8.55,1,529,117195
2836172,2022-12-13,2719100,396,2,639,190062
2836169,2022-12-13,2963100,32.7,3,668,105349
2836169,2022-12-13,267500,68.25,2,668,105349
2836166,2022-12-13,2236900,1500,3,528,831689
2836816,2022-12-13,420900,24,20,644,29979
2836882,2022-12-13,643200,42,3,590,6641
2836890,2022-12-13,396400,22.5,90,392,293176
2836890,2022-12-13,2995604,110.4,2,392,293176
2836890,2022-12-13,2995605,110.4,2,392,293176
2836893,2022-12-13,2367200,68.7,3,644,654743
2836899,2022-12-13,2963100,43.5,2,607,341801
2836901,2022-12-13,2995604,64.8,1,420,80768
2836904,2022-12-13,1179200,20.5,1,529,193092
2836904,2022-12-13,2358500,63.6,1,529,193092
2836904,2022-12-13,2681800,44,2,529,193092
2836915,2022-12-13,2887200,283,3,607,75543
2836917,2022-12-13,560200,23.58,10,543,11586
2836917,2022-12-13,2337600,27.5,6,543,11586
2836930,2022-12-13,2132400,120,8,559,571756
2836931,2022-12-13,2681800,42,6,632,341769
2836932,2022-12-13,643200,84,2,668,176020
2836933,2022-12-13,1069000,48,2,528,811208
2836933,2022-12-13,1069100,16,1,528,811208
2836936,2022-12-13,1001100,5.85,2,392,623284
2836957,2022-12-13,275700,21.2,10,590,311361
2836957,2022-12-13,608200,35,100,590,311361
2836957,2022-12-13,748500,13,10,590,311361
2836965,2022-12-13,645400,320,30,392,617474
2836965,2022-12-13,1032300,141.4,4,392,617474
2836965,2022-12-13,1212900,297,3,392,617474
2836965,2022-12-13,2226500,621.6,7,392,617474
2836965,2022-12-13,2681800,110,15,392,617474
2836978,2022-12-13,723000,12.75,1,559,213205
2836981,2022-12-13,560200,13.2,18,524,739088
2836981,2022-12-13,643200,21,3,524,739088
2836981,2022-12-13,2963000,5.65,3,524,739088
2836982,2022-12-13,2971600,21,1,473,95296
2836987,2022-12-13,420900,40.5,90,668,816673
2836987,2022-12-13,817500,24,4,668,816673
2836993,2022-12-13,2995605,55.2,2,549,187815
2837001,2022-12-13,2971700,146.4,6,559,776495
2837027,2022-12-13,560200,11.5,20,549,341769
2837037,2022-12-13,2995605,43.2,3,590,203895
2837039,2022-12-13,2971600,55.8,1,607,257314
2837039,2022-12-13,3001600,34.1,3,607,257314
2836849,2022-12-13,2740000,97.4,1,549,64337
2836849,2022-12-13,386600,173.5,3,549,64337
2837046,2022-12-13,608200,10.5,20,549,703875
2837048,2022-12-13,2303000,25.2,12,528,676161
2837049,2022-12-13,569100,72.22,2,632,107451
2837051,2022-12-13,645400,160,5,607,8037
2837064,2022-12-13,490800,38.4,2,608,816682
2837075,2022-12-13,52100,92,1,643,812372
2837077,2022-12-13,643200,26,2,644,90860
2837083,2022-12-13,2971600,24.4,2,549,21078
2837091,2022-12-13,2849700,25.5,3,639,95329
2837103,2022-12-13,2344100,586,1,608,21490
2837111,2022-12-13,2367100,45.8,3,498,311561
2837111,2022-12-13,2740000,108.2,2,498,311561
2837115,2022-12-13,1399500,39.95,3,590,93250
2837115,2022-12-13,2681800,11,3,590,93250
2836134,2022-12-13,1669700,774,6,546,676161
2836123,2022-12-13,146600,14,6,498,341801
2836122,2022-12-13,2740000,51.4,1,524,139875
2836119,2022-12-13,965900,10.2,3,529,204109
2836114,2022-12-13,2849700,51,1,644,114348
2836111,2022-12-13,745300,15,10,564,74558
2836816,2022-12-13,293000,5,60,644,29979
2836103,2022-12-13,2681800,66,6,441,255649
2836101,2022-12-13,2388200,233.7,2,529,341769
2836094,2022-12-13,232600,33.6,3,543,109806
2837115,2022-12-13,2740000,48.7,1,590,93250
2837126,2022-12-13,2547800,423,2,639,11449
2837133,2022-12-13,1399500,88.7,3,549,748956
2837138,2022-12-13,401800,54,2,590,816696
2837140,2022-12-13,3001600,68.1,2,549,133563
2836163,2022-12-13,2313300,465.8,2,608,195036
2837150,2022-12-13,2526200,599.7,3,607,816583
2837151,2022-12-13,1410600,71.8,1,563,94380
2835620,2022-12-13,2963100,981,90,524,639846
2835532,2022-12-13,2995604,441.6,16,529,792592
2835532,2022-12-13,2911200,1062,60,529,792592
2835532,2022-12-13,2681800,66,4,529,792592
2835532,2022-12-13,1750600,684.8,24,529,792592
2835532,2022-12-13,1032300,212.1,2,529,792592
2835532,2022-12-13,723000,76.5,6,529,792592
2835532,2022-12-13,643200,420,20,529,792592
2836847,2022-12-13,1105000,52,3,643,626781
2837155,2022-12-13,2830503,4383.3,3,521,644626
2837165,2022-12-13,2132400,49.8,3,632,783193
2837170,2022-12-13,2850200,44,3,590,684434
2836861,2022-12-13,608200,9,30,639,786984
2836866,2022-12-13,511100,32.8,3,528,190013
2836866,2022-12-13,1032300,212.1,4,528,190013
2836151,2022-12-13,2963100,29,3,644,72513
2834145,2022-12-13,1669700,-67.9,-2,543,789685
2833868,2022-12-13,1502400,-18.4,-1,441,255649
2836849,2022-12-13,2995604,36.8,3,549,64337
2836806,2022-12-13,2036600,142.8,12,563,787405
2836806,2022-12-13,648800,68.7,4,563,787405
2836803,2022-12-13,511100,32.8,1,590,15926
2836790,2022-12-13,757500,80.2,4,524,605283
2836783,2022-12-13,464100,0.25,1,639,68551
2836782,2022-12-13,2337600,84,4,498,184840
2836781,2022-12-13,608200,3,30,392,83744
2836781,2022-12-13,420900,210,200,392,83744
2836780,2022-12-13,560200,7.2,6,640,341801
2836780,2022-12-13,255100,11,1,640,341801
2836779,2022-12-13,3001600,40.9,2,608,586873
2836778,2022-12-13,2281000,228,3,644,133609
2836141,2022-12-13,1410600,217.8,6,473,651290
2836774,2022-12-13,745500,54,40,529,782691
2836774,2022-12-13,464100,4,20,529,782691
2836774,2022-12-13,396400,15,40,529,782691
2836774,2022-12-13,275800,36,40,529,782691
2836773,2022-12-13,1125900,87.54,1,503,61526
2836766,2022-12-13,1484500,-42.2,-1,590,150921
2836763,2022-12-13,1032300,70.7,3,546,101674
2836761,2022-12-13,1484500,42.2,1,590,150921
2836751,2022-12-13,2681800,84,6,392,568817
2836744,2022-12-13,2995601,31.8,2,498,816160
2836741,2022-12-13,396400,3,30,529,341769
2836741,2022-12-13,275700,10.6,10,529,341769
2836738,2022-12-13,1126200,17.9,2,639,816644
2836738,2022-12-13,1126000,71.6,4,639,816644
2836733,2022-12-13,589800,12.8,1,563,341769
2836733,2022-12-13,143903,5.85,1,563,341769
2836733,2022-12-13,400,3.8,4,563,341769
2836732,2022-12-13,560200,4.8,4,632,93920
2836729,2022-12-13,2963000,6.65,2,546,767078
2836729,2022-12-13,464100,15,60,546,767078
2836729,2022-12-13,396400,6,60,546,767078
2836718,2022-12-13,2681800,22,6,473,11866
2836717,2022-12-13,1560200,59.2,4,643,687115
2836713,2022-12-13,2911200,89.4,6,498,101978
2836842,2022-12-13,2995604,60,2,607,718702
2836713,2022-12-13,1105000,156,6,498,101978
2836850,2022-12-13,1197300,71.8,3,668,163793
2836705,2022-12-13,2681800,22,2,529,57238
2836705,2022-12-13,1032300,212.1,2,529,57238
2836701,2022-12-13,1926200,424,1,590,99756
2836693,2022-12-13,2925500,79.22,2,644,192977
2836686,2022-12-13,1560200,29.6,6,537,341769
2836682,2022-12-13,2968702,126,1,564,205936
2836677,2022-12-13,1067000,70,3,546,785142
2836669,2022-12-13,802500,77.2,1,529,720518
2836669,2022-12-13,396400,10,20,529,720518
2836669,2022-12-13,275800,12,60,529,720518
2836656,2022-12-13,643200,42,2,608,75889
2836649,2022-12-13,2447000,839.97,1,549,814216
2836647,2022-12-13,2963200,6.2,1,498,778871
2836646,2022-12-13,2925500,66.8,3,608,234408
2836646,2022-12-13,420900,8,60,608,234408
2836646,2022-12-13,396400,3,5,608,234408
2836642,2022-12-13,1412700,108,6,545,651789
2836637,2022-12-13,2306100,19.8,30,537,680326
2836637,2022-12-13,745500,5.25,15,537,680326
2836618,2022-12-13,3016100,250,1,559,239663
2836608,2022-12-13,2681800,33,3,524,625010
2836837,2022-12-13,881200,28,3,473,816655
2836608,2022-12-13,648800,92.85,1,524,625010
2836608,2022-12-13,420900,70,300,524,625010
2836608,2022-12-13,293000,20,200,524,625010
2836589,2022-12-13,2300000,513,3,559,239663
2836830,2022-12-13,1197300,107.7,3,632,730131
2836589,2022-12-13,2300000,-513,-1,559,239663
2836584,2022-12-13,1197300,107.7,3,537,816621
2836583,2022-12-13,2963000,26.6,2,632,251782
2836583,2022-12-13,560200,14.4,8,632,251782
2836583,2022-12-13,447400,32.5,25,632,251782
2836821,2022-12-13,645400,16,3,639,707647
2836577,2022-12-13,2963100,32.7,2,640,39893
2836576,2022-12-13,386700,340,2,585,816619
2836575,2022-12-13,401800,54,2,607,334273
2836573,2022-12-13,1020800,3400,680,392,190384
2836565,2022-12-13,2526200,599.7,2,644,137584
2836544,2022-12-13,534600,120,2,473,111693
2836535,2022-12-13,648800,206.1,4,640,137506
2836526,2022-12-13,1399600,32.7,2,607,143631
2836524,2022-12-13,2995604,21.6,1,549,17235
2836524,2022-12-13,2681800,14,3,549,17235
2836524,2022-12-13,1127900,75,10,549,17235
2836523,2022-12-13,2434305,680,1,643,779511
2836521,2022-12-13,2963100,21.8,1,537,174024
2836521,2022-12-13,2622200,102.9,2,537,174024
2836519,2022-12-13,2200500,13.4,1,640,816583
2836517,2022-12-13,2317900,86.4,6,473,18694
2836514,2022-12-13,1930000,153.75,5,543,733442
2836511,2022-12-13,1484500,295.4,14,529,15069
2836508,2022-12-13,2242700,634.11,1,528,288634
2836507,2022-12-13,569100,40.3,1,608,26700
2836505,2022-12-13,643200,63,3,640,70463
2836494,2022-12-13,2622200,137.2,2,441,630174
2836488,2022-12-13,2963100,21.8,1,668,605354
2836474,2022-12-13,2911200,53.1,6,549,207034
2836474,2022-12-13,2681800,44,6,549,207034
2836474,2022-12-13,1750600,42.8,1,549,207034
2836453,2022-12-13,2681800,126,3,503,689005
2836445,2022-12-13,1053800,213,1,639,105804
2836439,2022-12-13,2992300,97.7,3,564,169425
2836439,2022-12-13,539700,8.6,3,564,169425
2836439,2022-12-13,255400,66.8,4,564,169425
2836439,2022-12-13,255100,26.4,1,564,169425
2836435,2022-12-13,401800,54,4,585,17344
2836421,2022-12-13,146600,15,1,563,740864
2836816,2022-12-13,1412600,24,3,644,29979
2836412,2022-12-13,2036100,192.8,12,392,816579
2836412,2022-12-13,1930000,113.5,15,392,816579
2836412,2022-12-13,560200,69,40,392,816579
2836399,2022-12-13,2968703,113.8,1,590,341769
2836389,2022-12-13,817800,263,3,564,816516
2836389,2022-12-13,401800,27,1,564,816516
2836387,2022-12-13,645400,160,15,543,678645
2836376,2022-12-13,2897100,38.6,2,590,788598
2836374,2022-12-13,1360900,42,3,559,797172
2836373,2022-12-13,2681800,11,3,640,126080
2836368,2022-12-13,569100,120.9,1,563,49234
2836361,2022-12-13,2681800,44,4,643,152682
2836343,2022-12-13,2358500,127.2,4,590,655142
2836342,2022-12-13,1197300,107.7,3,608,176090
2836337,2022-12-13,2961200,80.1,3,140,816567
2836331,2022-12-13,1357500,1292,60,441,437879
2836331,2022-12-13,1176400,562.59,4,441,437879
2836324,2022-12-13,356000,39.6,4,392,690325
2836322,2022-12-13,560200,8.79,16,537,816566
2836311,2022-12-13,1399500,133.05,2,473,752993
2836307,2022-12-13,2242600,445,1,644,816565
2836304,2022-12-13,1399600,30.9,2,528,298640
2836302,2022-12-13,1531100,14.8,1,503,816564
2836302,2022-12-13,401800,27,2,503,816564
2836300,2022-12-13,2969900,68.1,1,473,391526
2836300,2022-12-13,645400,64,4,473,391526
2836299,2022-12-13,2925500,125.1,3,639,795986
2836299,2022-12-13,2681800,14,1,639,795986
2836299,2022-12-13,534600,48,1,639,795986
2836299,2022-12-13,461500,145.6,8,639,795986
2836294,2022-12-13,2681800,66,12,590,7792
2836294,2022-12-13,2317900,165.6,3,590,7792
2836294,2022-12-13,2306100,8.7,10,590,7792
2836294,2022-12-13,396400,25,200,590,7792
2836291,2022-12-13,2367200,22.9,3,564,811273
2836291,2022-12-13,1197300,107.7,3,564,811273
2836285,2022-12-13,143902,108,60,608,203094
2836284,2022-12-13,2013700,199.8,3,473,816557
2836282,2022-12-13,1069100,225,15,498,129442
2836282,2022-12-13,1069000,150,5,498,129442
2836281,2022-12-13,2374500,744,1,521,816559
2836269,2022-12-13,2370501,190.8,3,668,215529
2836269,2022-12-13,802500,38.6,3,668,215529
2836269,2022-12-13,745500,9,10,668,215529
2836269,2022-12-13,464100,2,30,668,215529
2836269,2022-12-13,396400,0.75,3,668,215529
2836266,2022-12-13,643200,126,2,543,164274
2836264,2022-12-13,2359417,198.8,3,537,51797
2836253,2022-12-13,2969900,22.7,3,521,398461
2836248,2022-12-13,2226400,177.6,2,524,693569
2836247,2022-12-13,1550400,34.8,3,140,737996
2836246,2022-12-13,492300,20,3,528,676161
2836235,2022-12-13,569100,885.6,30,632,180722
2836234,2022-12-13,2911200,44.7,6,543,3774
2836234,2022-12-13,2681800,66,6,543,3774
2836230,2022-12-13,2963100,10.9,2,559,132118
2836227,2022-12-13,2719000,396,2,503,816550
2836223,2022-12-13,2995604,73.6,6,392,144803
2830003,2022-12-13,2541600,-568.59,-2,585,10913
2807195,2022-12-13,2092800,-233.7,-2,420,39320
2815653,2022-12-13,3016100,-126.5,-1,624,164372
2827245,2022-12-12,2475600,-126,-1,607,23447
2835593,2022-12-12,1894400,94,2,559,299019
2833818,2022-12-12,2563106,-333,-1,503,63872
2834638,2022-12-12,2242600,-222.5,-2,644,73923
2834652,2022-12-12,267500,204.75,9,441,50862
2834652,2022-12-12,447400,220,1200,441,50862
2834957,2022-12-12,1197300,16.86,2,321,723947
2834957,2022-12-12,2681800,4.65,3,321,723947
2834957,2022-12-12,2911200,8.75,2,321,723947
2835013,2022-12-12,560200,3.3,3,473,34371
2835013,2022-12-12,965900,8.25,2,473,34371
2835013,2022-12-12,2963000,5.65,1,473,34371
2835015,2022-12-12,420900,2,15,503,816334
2835015,2022-12-12,748500,8.25,10,503,816334
2835030,2022-12-12,965900,8.6,2,543,816336
